title,description,url,author,image,published,normalized_url,source_label,category
Four Hidden Species of Portuguese Man-O'-War,"Occasional Paper: Four Hidden Species of Portuguese man-o’-warThere’s been a a certain amount of negativity floating around lately.
So, let’s talk about a toxic, venomous freak of nature and the parasite that afflicts it.
Let’s start with the toxic, venomous freak of nature: the Portuguese man-o’-war.
Nightshade is a toxic plant; those brightly colored South American tree frogs are toxic animals.
And if they’ve split into different species, why do the various species still look and act so alike?",https://crookedtimber.org/2024/11/11/occasional-paper-four-hidden-species-of-portuguese-man-o-war/,akkartik,,,https://crookedtimber.org/2024/11/11/occasional-paper-four-hidden-species-of-portuguese-man-o-war/,crookedtimber.org,TECH
Show HN: Svader – Create GPU-rendered Svelte components,"WebGL parametersThe parameters property is an array of objects with the following properties:name : The name of the uniform parameter, e.g.
type : The type of the uniform parameter as it is written in the shader code, e.g.
Divide the resulting coordinates entrywise by the resolution uniform to normalize the coordinates between 0 and 1.
The ""resolution"" parameter is automatically adjusted to match the size of this virtual canvas, but for technical reasons, the @builtin(position) cannot be adjusted from the outside.
Therefore, the ""offset"" parameter is provided to be manually added to these coordinates.",https://github.com/sockmaster27/svader,sokmastr,,,https://github.com/sockmaster27/svader,github.com,TECH
I made a free Figma library packed with components for fast prototyping,"Testimonials“The new Figma kit from Veryfront has completely transformed our design process.
The customizable components are incredibly easy to use, and the seamless integration has made collaboration with our development team faster and more efficient.”",https://veryfront.com/figma-kit,kojiwakayama,,,https://veryfront.com/figma-kit,veryfront.com,TECH
Problems with Python dependency management,"These are your typical Python libraries you would install with your Python package manager.
Available tooling for PythonNow that we have an appreciation for the concepts, let's survey the tooling landscape for Python environment and dependency management.
So, to summarize venv:Capabilities:Manage virtual environments for Python packagesAdvantages:Included in Python since Python 3.3Disadvantages:It's a Python toolAll environments must use the same Python interpreterNo installation of non-Python packagesvirtualenvVirtualenv is the O.G.
Of course your Python packages can live there as well, and you can even use pip inside the environment to install Python packages from Pypi.org (though this is not recommended if some of your Python packages come from anaconda.org).
Nix does not distinguish between Python packages or system packages: everything is just software.",https://nielscautaerts.xyz/python-dependency-management-is-a-dumpster-fire.html,sanbor,,,https://nielscautaerts.xyz/python-dependency-management-is-a-dumpster-fire.html,nielscautaerts.xyz,TECH
Show HN: Open-sourcing my failed startup Buzee – A file search application,"Full-text search app for Mac and Windows Download the latest release from the Buzee website.
Buzee is also a full-text search application for your life.
ScreenshotsFeaturesFast, full-text search for all your documents, images, audio, video, folders, and browser history.
Run npm run tauri dev in the root directory to run the app in development mode.
If nothing else, this project can serve as an example of how to build a full-text search engine using Tauri and Tantivy.",https://github.com/gsidhu/buzee-tauri,thatgurjot,,,https://github.com/gsidhu/buzee-tauri,github.com,AI
Conversations are better with four people,"Three might be a crowd but four appears to be the magic number when it comes to conversation.
And, according to an academic who has spent decades studying how we socialise, William Shakespeare instinctively understood that.
But his research has also explored how people act in smaller groups.
At Cheltenham Science Festival he explained that when it comes to having an enjoyable chat, the upper limit is a gang of four.
When social groups have five or more members, the chances of them laughing together plummets.",https://www.thetimes.com/article/why-conversations-are-better-with-four-people-zhxbsg06s,nomilk,,,https://thetimes.com/article/why-conversations-are-better-with-four-people-zhxbsg06s,thetimes.com,TECH
Ilya Sutskever NeurIPS talk [video],,https://www.youtube.com/watch?v=1yvBqasHLZs,mfiguiere,,,https://youtube.com/watch,youtube.com,TECH
Study reveals mammoth as key food source for ancient Americans,"Study reveals mammoth as key food source for ancient AmericansEric CarlsonAn artist’s reconstruction of Clovis life 13,000 years ago shows the Anzick-1 infant with his mother consuming mammoth meat near a hearth.
The scene is inspired by the La Prele mammoth site in Wyoming and set against the Montana landscape where the Anzick burial was discovered.
Scientists have uncovered the first direct evidence that ancient Americans relied primarily on mammoth and other large animals for food.
The findings support the hypothesis that Clovis people specialized in hunting large animals rather than primarily foraging for smaller animals and plants.
By adjusting for nursing, they were able to estimate values for his mother’s diet.",https://www.uaf.edu/news/study-reveals-mammoth-as-key-food-source-for-ancient-americans.php,stevenwoo,,,https://uaf.edu/news/study-reveals-mammoth-as-key-food-source-for-ancient-americans.php,uaf.edu,TECH
Here at the End of All Things (2017),"Generally speaking, if a fantasy world lacks islands and a clear coastline, do not go there.
As we get to the right-hand edge of fantasy maps, things get rather hazy, and not a little racist.
As we get to the right-hand edge of fantasy maps, things get rather hazy, and not a little racist.
We live in an age of information overload and complete transparency, and fantasy worlds offer the succor of not knowing.
In the end, the impossibly snaky rivers, the misbehaving mountains, and the unpronounceable names are not the most important part of the fantasy map.",https://longreads.com/2017/08/24/fantasy-maps-game-of-thrones/,cocacola1,,,https://longreads.com/2017/08/24/fantasy-maps-game-of-thrones/,longreads.com,TECH
Tldr Pages,"tldr pagesSimplified and community-driven man pages.
The tldr pages are a community effort to simplify the beloved man pages with practical examples.
Try the live demo below, have a look at the PDF version, or follow the installation instructions.
The live demo requires JavaScript to function.
You're encouraged to create or edit pages in the pages/ folder at the project's repository and submit a pull request.",https://tldr.sh/,mrcsharp,,,https://tldr.sh/,tldr.sh,TECH
Century Scale Storage,"Rosenthal has spent decades working on and writing about the possibilities and pitfalls in long-term digital storage (this piece would absolutely not exist without ).
In 2017 Protocol Labs, the developers of IPFS, launched Filecoin, a cryptocurrency-based digital storage system partially based on the IPFS architecture.
What will be key for decentralized storage systems is developing similar mechanics.
For both cloud storage services and distributed storage schemes, the question is whether they can provoke the necessary level of passion and watchfulness.
Can distributed storage systems turn each node into a guardian?",https://lil.law.harvard.edu/century-scale-storage/,worik,,,https://lil.law.harvard.edu/century-scale-storage/,lil.law.harvard.edu,TECH
AI Is Lying to Us About How Powerful It Is,"Multiple AI models were caught purposely lying to their creatorsUnlike humans, AIs have no innate sense of conscience or morality that would keep them from lying, cheating, stealing, and scheming to achieve their goals.
You can train an AI to speak politely in public, but we don’t yet know how to train an AI to actually be kind.
Now, these problems are no longer theoretical: we have hard evidence from Apollo Research that the newest AI models sometimes spontaneously try to escape from human control.
Imagine you're a moderately responsible AI development company, and you notice that your creation is lying, cheating, stealing, and scheming.
CAIP advocates for waiting to deploy frontier AI models until additional testing can verify they do not spontaneously exhibit deceptive or adversarial behaviors.",https://www.centeraipolicy.org/work/ai-is-lying-to-us-about-how-powerful-it-is,apsec112,,,https://centeraipolicy.org/work/ai-is-lying-to-us-about-how-powerful-it-is,centeraipolicy.org,AI
Beyond Köppen-Geiger Climate Classification System: Extensions and Alternatives,"To help with that task, I've been working on a substantial rewrite of my koppenpasta script to make it easier to implement different classification systems and incorporate different data outputs.
Köppen-Trewartha Climate ZonesThis is a modification of the Koppen system, first published in 1966 but with various later refinements.
Paleoclimate Modified KöppenThis comes from a study investigating how well prehistoric Koppen climate zones can be reconstructed based on geological data.
Modified Koppen definitions applied to modern climate data (top) compared to classical Koppen definitions (bottom); see the paper for zone definitions.
Still, I decided to discuss this system last because it seems to offer the best model to work from in terms of potential improvements over the Koppen system.",https://worldbuildingpasta.blogspot.com/2024/12/beyond-koppen-geiger-climate.html,ranger207,,,https://worldbuildingpasta.blogspot.com/2024/12/beyond-koppen-geiger-climate.html,worldbuildingpasta.blogspot.com,SOCIETY
Telegraph Talk and Talkers (1902),,https://books.google.com/books?id=_49JAQAAMAAJ&newbks=1&newbks_redir=0&pg=PA227#v=onepage&q&f=false,harperawl,,,https://books.google.com/books,books.google.com,TECH
"Sharing new research, models, and datasets from Meta FAIR","Today, we’re sharing Meta Motivo, a first-of-its-kind behavioral foundation model that controls the movements of a virtual embodied humanoid agent to perform complex tasks.
By publicly sharing our early research work, we hope to inspire iterations and ultimately help advance AI in a responsible way.
In this release, we’re sharing a demo and code for Meta Video Seal, an open source model work video watermarking that builds on the popular Meta Audio Seal work we shared last year.
Today, we’re excited to release some of the latest research, code, models, and datasets from Meta Fundamental AI Research (FAIR).
Today, we’re releasing Meta Video Seal, a state-of-the art comprehensive framework for neural video watermarking.",https://ai.meta.com/blog/meta-fair-updates-agents-robustness-safety-architecture/?_fb_noscript=1,ilaksh,,,https://ai.meta.com/blog/meta-fair-updates-agents-robustness-safety-architecture/,ai.meta.com,AI
Energy-Harvesting Electronic Holiday Card 2024,"Energy-Harvesting Electronic Holiday Card 2024Hello friends and family, and happy holidays!
We're delighted to share our electronic creation with you this holiday season, six long years after the previous one.
The theme this time around is ""powered by the holiday spirit"", and it's an exercise in energy harvesting.
Site mapOverview - What the holiday card isInstructions - How to use your holiday cardTechnical info - How your holiday card worksWireless control - Control your holiday card from your phoneOverviewWhat is this?
Well, it's an electronic (as in, circuit board and microcontroller) holiday card that harvests energy from ambient radio waves and light (though not with a traditional solar panel) and flashes fun LEDs using that harvested energy.",https://www.keacher.com/xmas24/,teuobk,,,https://keacher.com/xmas24/,keacher.com,SOCIETY
Analysis of supply-chain attack on Ultralytics,"Supply-chain attack analysis: UltralyticsLast week, the Python project “ultralytics” suffered a supply-chain attack through a compromise of the projects’ GitHub Actions workflows and subsequently its PyPI API token.
The attack highlights the importance of securing software forges and the build and publish workflows for open source projects.
Later investigation showed that the attack targeted the GitHub Actions cache which was used during the build phase.
This was detectable because there were no corresponding source repository activity or PyPI publish attestations for the second round of releases.
GitHub Environments are optional, but recommended, when using a GitHub Trusted Publisher.",https://blog.pypi.org/posts/2024-12-11-ultralytics-attack-analysis/,SethMLarson,,,https://blog.pypi.org/posts/2024-12-11-ultralytics-attack-analysis/,blog.pypi.org,AI
There's a New Country Ranking and You're Not Going to Like It,"The UN does this with the Human Development Index (HDI), which calculates the geometric mean of sub-indices in health, wealth, and education.
Total Fertility Rate – i.e.
BabiesTotal Fertility Rate (TFR) is the average number of children per woman and ""replacement level fertility"" is typically 2.1 children per woman.
For a long time, this was considered a good thing; if you made a place richer, you got the added benefit of reducing the fertility rate.
Finland (#65) fairs less well due to its abysmal fertility rate of 1.32.",https://www.atvbt.com/bmi/,bryanrasmussen,,,https://atvbt.com/bmi/,atvbt.com,TECH
Through-the-Earth Mine Communications,"Overview [ edit ]Radio communication within caves is problematic because rock is a conductor and therefore absorbs radio waves.
Through-the-Earth transmission can overcome these restrictions by using ultra-low frequency (300–3000 Hz) signals, which can travel through several hundred feet of rock strata.
[1] In a typical setup the transmitting loop, consisting of many turns of copper wire, is oriented horizontally within the cave using a spirit level, and driven at a few kHz.
2 Coal Mine explosion in 1994 [13] where the need for a communication system to survive major incidents underground was identified in the inquiries into the disasters.
""[19]The Israeli company Maxtech[20] has developed a software system that automates the optimal organization of a set of limited-range communications devices, using any mixture of types of communication (through-the-earth radio, line-of-sight radio or optical, etc.).",https://en.wikipedia.org/wiki/Through-the-earth_mine_communications,slow_typist,,,https://en.wikipedia.org/wiki/Through-the-earth_mine_communications,en.wikipedia.org,TECH
"New Java to WASM GC Transpiler: Run Java in the Browser, No Plugin Required","New WebAssembly backendThis release is mostly driven by development of new WebAssembly backend.
Old WebAssembly backend exists for many years and works well, however, did not see any adoption.
With introduction of new WebAssembly GC proposal these problems were solved.
However, WebAssembly GC will be advertised as primary WebAssembly target and the documentation will be maintained for WebAssembly GC, not for old WebAssembly.
New WebAssembly GC is a bit limited compared to JS backend, but mostly provides all features available in old WebAssembly backend.",https://teavm.org/docs/release-notes/0.11.0.html,TeaVMFan,,,https://teavm.org/docs/release-notes/0.11.0.html,teavm.org,TECH
The saga of the color brown in the early years of the PC (2023),,http://nerdlypleasures.blogspot.com/2023/03/the-saga-of-color-brown-in-early-years.html,susam,,,http://nerdlypleasures.blogspot.com/2023/03/the-saga-of-color-brown-in-early-years.html,nerdlypleasures.blogspot.com,GAMING
Fermat's Last Theorem – how it’s going,"So I’m two months into trying to teach a proof of Fermat’s Last Theorem (FLT) to a computer.
tl;dr: we need to teach the computer crystalline cohomology, so first we need to teach it divided powers.
Crystalline cohomology is in no practical sense “wrong”.
I’d promised Arthur a story of how he’d saved Fermat’s Last Theorem, and over the meal I told him about how his appendix had dug me out of a hole.
For those mathematicians, I argue that teaching machines our arguments is a crucial step towards getting machines to do it themselves.",https://xenaproject.wordpress.com/2024/12/11/fermats-last-theorem-how-its-going/,verbify,,,https://xenaproject.wordpress.com/2024/12/11/fermats-last-theorem-how-its-going/,xenaproject.wordpress.com,TECH
Making my first robot as a software engineer,"Well, as a starter, it's going to need motors.
First, the motors need electricity to move - specifically 12V.
I could control the motor shaft in my firmware!
I conjectured that the motor on the elbow was way too heavy, putting a lot of leveraged force on the base shaft.
First, we have the base frame $B$ as the frame of the base motor - it is the same as our world frame, our main coordinate system.",https://github.com/Robertleoj/pen_plotter_robot/blob/main/story.md,robertleoj,,,https://github.com/Robertleoj/pen_plotter_robot/blob/main/story.md,github.com,TECH
Show HN: Performant intracontinental public transport routing in Rust,"FareboxFast RAPTOR implementation in Rust designed for memory-constrained machines.
Built on top of Valhalla for transfers and first/last mile routing.
The goal of this project is to supplement OpenTripPlanner in Headway as an infill service for areas not covered by OpenTripPlanner instances.
Memory mapping is used for the timetables with the aim of enabling planet-scale coverage with a single instance, and affordable hosting costs.
Per-request walking/cycling costing model tweaks will likely never be supported because RAPTOR requires pre-computation of transfers, but pre-defined costing models for walking, cycling, and wheelchair usage are in scope.",https://github.com/ellenhp/farebox,ellenhp,,,https://github.com/ellenhp/farebox,github.com,AUTOMOBILE
How WhatsApp became an unstoppable global cultural force,"With over 2 billion users, WhatsApp is not just the most popular messaging app in the world — it’s a digital lifeline.
In many parts of the world, WhatsApp is synonymous with the internet itself.
On November 15, 2023, Latin superstar Shakira joined WhatsApp Channels ahead of her appearance at the Latin Grammys.
Clients often reach her on Instagram, share their contact, and then the conversation shifts to WhatsApp, Raheja told Rest of World.
As Chimedza said with a laugh: “My life is on WhatsApp, and WhatsApp is my life.”",https://restofworld.org/2024/how-whatsapp-became-a-global-cultural-force/,insane_dreamer,,,https://restofworld.org/2024/how-whatsapp-became-a-global-cultural-force/,restofworld.org,SOCIETY
Graphene Interconnects Aim to Give Moore's Law New Life,"And second, the charge carrier density of undoped, macroscopic graphene sheets is relatively low.
Destination 2D is not the only company pursuing graphene interconnects.
Startup Destination 2D has developed a CMOS-compatible tool capable of depositing graphene interconnects at the wafer scale.
Boosting Graphene’s Current DensityAfter the graphene interconnects are patterned, the graphene layers are doped to reduce the resistivity and boost their current-carrying capacity.
Once implanted, the dopants donate electrons (or their in-material counterparts, electron holes) to the graphene sheets, allowing higher current densities.",https://spectrum.ieee.org/graphene-semiconductor-2670398194,jnord,,,https://spectrum.ieee.org/graphene-semiconductor-2670398194,spectrum.ieee.org,AI
Americans spend more years being unhealthy than people in any other country,"By 2019, Americans had a gap between their lifespan and their healthspan of 12.4 years, the largest gap of any of the 183 countries included in the study.
The second largest gap was Australia's, at 12.1 years, followed by New Zealand at 11.8 years and the UK at 11.3 years.
An analysis published in January by the Commonwealth Fund found that, compared to other high-income countries, the US has the highest rate of adults with multiple chronic conditions, and the highest rate of obesity.
Among just those high-income countries, the US also has the shortest life expectancy at birth, the highest rate of avoidable deaths, the highest rate of newborn deaths, and the highest rate of maternal deaths.
That’s all despite the fact that the US spends far more on health care than any other high-income country.",https://arstechnica.com/health/2024/12/americans-are-living-longer-but-most-of-the-extra-time-is-spent-being-sick/,m463,,,https://arstechnica.com/health/2024/12/americans-are-living-longer-but-most-of-the-extra-time-is-spent-being-sick/,arstechnica.com,LIFESTYLE
Timemap.org – Interactive Map of History,,https://www.oldmapsonline.org/en/history/regions,agilek,,,https://oldmapsonline.org/en/history/regions,oldmapsonline.org,TECH
"The Pentium FDIV bug, reverse-engineered","To use the Mastodon web application, please enable JavaScript.
Alternatively, try one of the native apps for Mastodon for your platform.",https://oldbytes.space/@kenshirriff/113606898880486330,croes,,,https://oldbytes.space/@kenshirriff/113606898880486330,oldbytes.space,TECH
Noninvasive imaging method can penetrate deeper into living tissue,"Metabolic imaging is a noninvasive method that enables clinicians and scientists to study living cells using laser light, which can help them assess disease progression and treatment responses.
This allows them to see much further into living tissue and capture clearer images.
This animation shows deep metabolic imaging of living intact 3D multicellular systems, which were grown in the Roger Kamm lab at MIT.
“This work shows a significant improvement in terms of depth penetration for label-free metabolic imaging.
At the same time, they are working to create low-noise laser sources, which could enable deeper imaging with less light dosage.",https://news.mit.edu/2024/noninvasive-imaging-method-can-penetrate-deeper-living-tissue-1211,rbanffy,,,https://news.mit.edu/2024/noninvasive-imaging-method-can-penetrate-deeper-living-tissue-1211,news.mit.edu,TECH
"The tooth, the whole tooth and the jawbone too","After a few days of astringent gargles, Berdmore ‘thought it best to commit it to nature,’ which is a rather elegant way of telling the patient to go away.
Another patient, a 23-year-old man who worked for a bank, asked Berdmore for advice about his unusual-looking and painful teeth.
He struggled to get the tooth out, but convinced the patient to let him try again with different tools.
He fixed his instrument, and with a sudden exertion of all his strength, he brought away the affected Tooth, together with a piece of the jaw-bone, as big as a walnut, and three neighbouring Molares.
He wanted to be remembered as a ‘tooth drawer’ but his family thought ‘dentist’ sounded classier.",https://thequackdoctor.substack.com/p/the-tooth-the-whole-tooth-and-the,Hooke,,,https://thequackdoctor.substack.com/p/the-tooth-the-whole-tooth-and-the,thequackdoctor.substack.com,TECH
Luon programming language,"In addition to the ARRAY type, there is also a HASHMAP type for compatibility with Lua.
Representative example projects demonstrating the capabilities of the language and the IDE can be found in the testcases subdirectory.
How to buildFollow these steps if you want to build the Luon IDE yourself.
Open a command line in the ""LuaJIT"" directory and follow the instructions there to build LuaJIT for your platform.
Now type ./lua build.lua ../Luon (or lua build.lua ../Luon on Windows); wait until the LuonIDE executable is built; you find it in the output subdirectory.",https://github.com/rochus-keller/Luon/blob/master/Readme.md,thunderbong,,,https://github.com/rochus-keller/Luon/blob/master/Readme.md,github.com,TECH
Donald Bitzer has died,"2022 CHM FellowWith sadness, we say goodbye to computer pioneer and 2022 CHM Fellow Donald L. Bitzer.
Bitzer's PLATO system was a postcard from the future of online communities, and its example would help make that future real.
Learn MoreDear, Brian, The Friendly Orange Glow: The Untold Story of the PLATO System and the Dawn of Cyberculture, Pantheon, 2017.
Oral History of Don Bitzer, Computer History Museum, July 27, 2022.
Computer History Museum PLATO objects.",https://computerhistory.org/blog/in-memoriam-donald-bitzer-1934-2024/,sohkamyung,,,https://computerhistory.org/blog/in-memoriam-donald-bitzer-1934-2024/,computerhistory.org,TECH
Exotic new superconductors delight and confound,"The higher-temperature superconductors seemed to have atoms arranged in a way that slows electrons down.
The discoveries have established that the earlier graphene superconductors mark just the outskirts of a wild new jungle.
The Columbia group funneled electrons into the moiré.
Cory Dean and his group at Columbia University spotted a flicker of superconductivity in a two-dimensional TMD material in 2020.
The Columbia group spent the last four years improving their ability to measure electrical resistance at low temperatures, and earlier this year they had a breakthrough.",https://www.quantamagazine.org/exotic-new-superconductors-delight-and-confound-20241206/,ernesto95,,,https://quantamagazine.org/exotic-new-superconductors-delight-and-confound-20241206/,quantamagazine.org,TECH
Show HN: Imposter Attack – Among Us-themed infrared game made with ESP32,"I see bits of technology and how they fit together, especially those that have become recently available or economical.
As someone who hadn’t been following makers, Arduino, or any kind of hardware, the ESP32 platform was astounding.
You can program it with the free Arduino IDE and a USB cable, and they cost about $6 per board.
For inputs, I was definitely set on using the cheapest IR laser tag guns I could find, which use IR despite being called “laser” tag.
An on/off switch — Popping batteries in and out was a lot of toil because the targets were so fragile.",https://blog.langworth.com/imposter-attack,statico,,,https://blog.langworth.com/imposter-attack,blog.langworth.com,GAMING
Software Is Way Less Performant Today [video],,https://www.youtube.com/watch?v=MR4i3Ho9zZY,SerCe,,,https://youtube.com/watch,youtube.com,TECH
Cyborg Insect Factory,"Change to arXiv's privacy policyThe arXiv Privacy Policy has changed.
By continuing to use arxiv.org, you are agreeing to the privacy policy.",https://arxiv.org/abs/2411.13164,slow_typist,,,https://arxiv.org/abs/2411.13164,arxiv.org,TECH
"Web Origami, for making websites where you can understand how they’re made","In the same way, Origami lets you transform your content into something to share.
The ori command-line interface (CLI) lets you use Origami expressions in a command terminal to manipulate files or get resources out of an Origami website in the command line.
The built-in functions let you perform a number of common website development tasks in the Origami language.
The async-tree library lets JavaScript programmers use core Origami features in JavaScript applications.
If you’d like to ask questions, visit the Web Origami room on Matrix.",https://weborigami.org,ayoreis,,,https://weborigami.org,weborigami.org,TECH
"Show HN: @smoores/epub, a JavaScript library for working with EPUB publications","Reading from a fileimport { Epub } from ""@smoores/epub"" const epub = await Epub .
import { randomUUID } from ""node:crypto"" import { Epub } from ""@smoores/epub"" const epub = await Epub .
Locale ( ""en-US"" ) , // This can be any unique identifier, including UUIDs, ISBNs, etc identifier : randomUUID ( ) , } )Adding a chapterimport { Epub , ManifestItem } from ""@smoores/epub"" const epub = await Epub .
writeToFile ( ""path/to/updated.epub"" )Writing to a byte arrayimport { randomUUID } from ""node:crypto"" import { Epub } from ""@smoores/epub"" const epub = await Epub .
Example usage:import { Epub , getBody , findByName , textContent } from ""@smoores/epub"" const epub = await Epub .",https://www.npmjs.com/package/@smoores/epub,smoores,,,https://npmjs.com/package/@smoores/epub,npmjs.com,TECH
OpenAI whistleblower found dead in San Francisco apartment,"SAN FRANCISCO — A former OpenAI researcher known for whistleblowing the blockbuster artificial intelligence company facing a swell of lawsuits over its business model has died, authorities confirmed this week.
Suchir Balaji, 26, was found dead inside his Buchanan Street apartment on Nov. 26, San Francisco police and the Office of the Chief Medical Examiner said.
The Mercury News and seven sister news outlets are among several newspapers, including the New York Times, to sue OpenAI in the past year.
In an interview with the New York Times published Oct. 23, Balaji argued OpenAI was harming businesses and entrepreneurs whose data were used to train ChatGPT.
When OpenAI released its ChatGPT program in late 2022, it turbocharged an industry of companies seeking to write essays, make art and create computer code.",https://www.mercurynews.com/2024/12/13/openai-whistleblower-found-dead-in-san-francisco-apartment/,mmorearty,,,https://mercurynews.com/2024/12/13/openai-whistleblower-found-dead-in-san-francisco-apartment/,mercurynews.com,AI
Idiomatic Errors in Clojure,"< WritingsIdiomatic errors in ClojureIt’s idiomatic Clojure to handle an error by throwing a native exception.
So return an error map, like:{:ok false :foo …}or{:failure :fail.baz/missing-foo, :bar :baz, …}Lightweight tricks like this are idiomatic in a dynamic lisp.
An error map felt right because, being data, it could be passed around until I was ready to handle it.
As Doug Crockford pointed out:The Java language encourages misuse of exceptions as a way to get around problems in its type system.
A Java method can only return a single type of result, so exceptions are used as an alternate channel to return the ordinary results that the type system does not allow.",https://www.daveliepmann.com/articles/idiomatic-clojure-errors.html,harperlee,,,https://daveliepmann.com/articles/idiomatic-clojure-errors.html,daveliepmann.com,TECH
An Italian town that built its own sun (2021),"A town where the sun doesn’t rise for three months a year.
But at a much lower latitude, at the border between Switzerland and Italy, the town of Viganella experiences similar conditions.
By installing a huge mirror on one of the peaks above the town, reflecting light into its main square.
“When I visited Viganella”, Camporesi wrote in an email, “I went to the mountains looking for the mirror with some friends.
“It stood out on the side of the mountain overlooking the town, majestic and solitary,” she said.",https://www.vice.com/en/article/viganella-italy-fake-manmade-sun/,Amorymeltzer,,,https://vice.com/en/article/viganella-italy-fake-manmade-sun/,vice.com,TECH
My PhD advisor rewrote himself in bash (2010),"I notice three kinds of weasel words in my students' writing: (1) salt and pepper words, (2) beholder words and (3) lazy words.
These words look and feel like technical words, but convey nothing.
AdverbsIn technical writing, adverbs tend to come off as weasel words.
@ARGV) { print ""usage: dups <file> ..."" ; exit ; } while (1) { my $FileName = shift @ARGV ; # Exit code = number of duplicates found.
Others have suggested scripts for using the future tense in technical writing.",https://matt.might.net/articles/shell-scripts-for-passive-voice-weasel-words-duplicates/,vismit2000,,,https://matt.might.net/articles/shell-scripts-for-passive-voice-weasel-words-duplicates/,matt.might.net,TECH
The world of tomorrow,"For the first two thirds of the twentieth-century, the terms modern, future, and world of tomorrow shimmered with promise.
It was bringing us the future.’Young Joan lived a short train ride from the famous 1939 New York World’s Fair, whose theme was The World of Tomorrow.
Image Source: Wikimedia Commons‘All I wanted to do,’ Kron says, ‘was go into the World of Tomorrow.’ She wasn’t alone.
‘When we went to the cinema and [saw] people switching lights on and opening fridges and hoovering, it was a different world.
People have different gifts, different tastes, different values, different histories.",https://worksinprogress.co/issue/the-world-of-tomorrow/,diodorus,,,https://worksinprogress.co/issue/the-world-of-tomorrow/,worksinprogress.co,TECH
"""All your base are belong to us"" intro to my 2004 MIT Spam Conference talk","It's not often that you find yourself staring at code that few people have ever seen, code that was an important part in bringing down t...",https://blog.jgc.org/2024/12/all-you-base-are-belong-to-us.html,jgrahamc,,,https://blog.jgc.org/2024/12/all-you-base-are-belong-to-us.html,blog.jgc.org,TECH
Law enforcement takes down 'DDoS-for-Hire' sites in Operation PowerOFF,"Taken down as part of an ongoing international crackdown called “PowerOFF,” the DDoS platforms also launched attacks on numerous government sites in the United States: the Department of Justice, FBI, Homeland Security Investigations, and the Defense Criminal Investigative Service (DCIS).
“The festive season has long been a peak period for hackers to carry out some of their most disruptive DDoS attacks, causing severe financial loss, reputational damage and operational chaos for their victims,” said a Europol press release.
However, Brescic said from a long-term effectiveness standpoint, reducing the prevalence and impact of these types of attacks is still up for debate.
“Additionally, even when these platforms are taken down, another threat actor can quickly emerge in their place,” said Brescic.
“These takedowns do not address the root cause of DDoS attacks.",https://www.scworld.com/news/law-enforcement-takes-down-27-ddos-for-hire-sites-in-operation-poweroff,LinuxBender,,,https://scworld.com/news/law-enforcement-takes-down-27-ddos-for-hire-sites-in-operation-poweroff,scworld.com,POLITICS
HDMI 2.2 is set to debut at CES 2025,"A new HDMI standard is set to launch at CES 2025 in January.
The new standard, rumored to be named HDMI 2.2, is expected to deliver higher bandwidths and resolutions than its predecessor.
HDMI 2.2 may enable uncompressed support for higher resolutions, such as 8K at 120 Hz and 10K at higher frame rates.
The latest standard, HDMI 2.1b, currently supports a gross transfer rate of 48 Gbps and resolutions like 8K60 with compression via Display Stream Compression (DSC).
HDMI 2.2 could either eliminate the need for DSC or improve upon its implementation, delivering seamless, high-quality content.",https://www.tomshardware.com/tech-industry/hdmi-2-2-is-set-to-debut-at-ces-2025-the-new-standard-brings-higher-resolutions-refresh-rates-and-bandwidth,thunderbong,,,https://tomshardware.com/tech-industry/hdmi-2-2-is-set-to-debut-at-ces-2025-the-new-standard-brings-higher-resolutions-refresh-rates-and-bandwidth,tomshardware.com,TECH
MarkItDown: Python tool for converting files and office documents to Markdown,"MarkItDownThe MarkItDown library is a utility tool for converting various files to Markdown (e.g., for indexing, text analysis, etc.)
InstallationYou can install markitdown using pip:pip install markitdownor from the sourcepip install -e .
UsageThe API is simple:from markitdown import MarkItDown markitdown = MarkItDown () result = markitdown .
from markitdown import MarkItDown from openai import OpenAI client = OpenAI () md = MarkItDown ( mlm_client = client , mlm_model = ""gpt-4o"" ) result = md .
Use of Microsoft trademarks or logos in modified versions of this project must not cause confusion or imply Microsoft sponsorship.",https://github.com/microsoft/markitdown,Handy-Man,,,https://github.com/microsoft/markitdown,github.com,TECH
Librebooting the ThinkPad T480,"This is the story of how I librebooted my ThinkPad T480, less than 24 hours after support was added to lbmk ’s tree.
Compiling with lbmk#NOTE: you might as well use the libreboot docs for the T480 and inject vendor firmware into a prebuilt tarball.
In terms of using the T480 (for buyers who want to try it out):CPU performance is good.
My T480 did not even come with an internal battery because Lenovo did not ship these batteries in colder countries due to chemistry™ reasons.
For daily tasks, the T480 smashes all of them, and most definitely can handle video editing, even with just the iGPU.",https://ezntek.com/posts/librebooting-the-thinkpad-t480-20241207t0933/,axiologist,,,https://ezntek.com/posts/librebooting-the-thinkpad-t480-20241207t0933/,ezntek.com,TECH
